Tournament,Date,Winner,Loser,AvgW,AvgL
Singapore Open,2021-02-24,Bublik A.,Celikbilek A.,1.22,4.27
Singapore Open,2021-02-24,Popyrin A.,Andreev A.,1.25,3.88
Singapore Open,2021-02-25,Albot R.,Hanfmann Y.,1.69,2.16
Singapore Open,2021-02-25,Ebden M.,Millman J.,4.02,1.24
Singapore Open,2021-02-25,Mannarino A.,Marcora R.,1.2,4.53
Singapore Open,2021-02-25,Kwon S.W.,Uchiyama Y.,1.43,2.82
Singapore Open,2021-02-26,Popyrin A.,Ebden M.,1.5,2.59
Singapore Open,2021-02-26,Albot R.,Mannarino A.,2.83,1.42
Singapore Open,2021-02-26,Cilic M.,Kwon S.W.,1.83,1.98
Singapore Open,2021-02-26,Bublik A.,Nishioka Y.,1.72,2.13
Singapore Open,2021-02-27,Popyrin A.,Cilic M.,2.36,1.59
Singapore Open,2021-02-27,Bublik A.,Albot R.,1.44,2.77
Singapore Open,2021-02-28,Popyrin A.,Bublik A.,2.31,1.62
Argentina Open,2021-03-01,Djere L.,Cecchinato M.,2.07,1.75
Argentina Open,2021-03-01,Koepfer D.,Tirante T.A.,1.64,2.24
Argentina Open,2021-03-01,Andujar P.,Londero J.I.,1.86,1.94
Argentina Open,2021-03-01,Monteiro T.,Carballes Baena R.,1.47,2.66
Argentina Open,2021-03-02,Klein L.,Martin A.,1.64,2.24
Argentina Open,2021-03-02,Mager G.,Caruso S.,2.03,1.77
Argentina Open,2021-03-02,Nagal S.,Sousa J.,1.44,2.76
Argentina Open,2021-03-02,Munar J.,Diaz Acosta F.,1.13,5.9
Argentina Open,2021-03-02,Cerundolo F.,Coria F.,1.63,2.27
Argentina Open,2021-03-02,Ramos-Vinolas A.,Rune H.,1.4,2.92
Argentina Open,2021-03-02,Tiafoe F.,Bagnis F.,1.75,2.07
Argentina Open,2021-03-02,Delbonis F.,Cerundolo J.M.,1.6,2.34
Argentina Open,2021-03-03,Kecmanovic M.,Monteiro T.,2.55,1.51
Argentina Open,2021-03-03,Ramos-Vinolas A.,Koepfer D.,1.97,1.82
Argentina Open,2021-03-03,Djere L.,Delbonis F.,1.62,2.28
Argentina Open,2021-03-03,Nagal S.,Garin C.,2.77,1.44
Argentina Open,2021-03-04,Andujar P.,Mager G.,1.53,2.49
Argentina Open,2021-03-04,Cerundolo F.,Paire B.,1.33,3.3
Argentina Open,2021-03-04,Munar J.,Tiafoe F.,1.87,1.92
Argentina Open,2021-03-04,Schwartzman D.,Klein L.,1.14,5.63
Argentina Open,2021-03-05,Ramos-Vinolas A.,Nagal S.,1.61,2.3
Argentina Open,2021-03-05,Cerundolo F.,Andujar P.,1.88,1.92
Argentina Open,2021-03-05,Kecmanovic M.,Djere L.,2.11,1.72
Argentina Open,2021-03-05,Schwartzman D.,Munar J.,1.32,3.37
Argentina Open,2021-03-06,Cerundolo F.,Ramos-Vinolas A.,1.67,2.21
Argentina Open,2021-03-06,Schwartzman D.,Kecmanovic M.,1.23,4.13
Argentina Open,2021-03-07,Schwartzman D.,Cerundolo F.,1.16,5.28
ABN AMRO World Tennis Tournament,2021-03-01,Norrie C.,Basilashvili N.,1.18,4.88
ABN AMRO World Tennis Tournament,2021-03-01,Nishikori K.,Auger-Aliassime F.,3.14,1.35
ABN AMRO World Tennis Tournament,2021-03-01,Murray A.,Haase R.,1.4,2.93
ABN AMRO World Tennis Tournament,2021-03-01,Fucsovics M.,Opelka R.,1.62,2.28
ABN AMRO World Tennis Tournament,2021-03-02,De Minaur A.,Millman J.,1.2,4.53
ABN AMRO World Tennis Tournament,2021-03-02,Rublev A.,Giron M.,1.1,7.01
ABN AMRO World Tennis Tournament,2021-03-02,Hurkacz H.,Mannarino A.,1.8,2.01
ABN AMRO World Tennis Tournament,2021-03-02,Khachanov K.,Wawrinka S.,1.81,1.99
ABN AMRO World Tennis Tournament,2021-03-02,Chardy J.,Humbert U.,2.62,1.49
ABN AMRO World Tennis Tournament,2021-03-02,Tsitsipas S.,Gerasimov E.,1.18,4.88
ABN AMRO World Tennis Tournament,2021-03-02,Coric B.,Van De Zandschulp B.,1.35,3.15
ABN AMRO World Tennis Tournament,2021-03-03,Bublik A.,Zverev A.,5.08,1.16
ABN AMRO World Tennis Tournament,2021-03-03,Paul T.,Sonego L.,2.26,1.63
ABN AMRO World Tennis Tournament,2021-03-03,Lajovic D.,Medvedev D.,7.35,1.09
ABN AMRO World Tennis Tournament,2021-03-03,Goffin D.,Struff J.L.,1.6,2.32
ABN AMRO World Tennis Tournament,2021-03-03,Davidovich Fokina A.,Bautista Agut R.,3.14,1.36
ABN AMRO World Tennis Tournament,2021-03-03,Nishikori K.,De Minaur A.,3.21,1.34
ABN AMRO World Tennis Tournament,2021-03-03,Rublev A.,Murray A.,1.14,5.68
ABN AMRO World Tennis Tournament,2021-03-03,Khachanov K.,Norrie C.,1.47,2.69
ABN AMRO World Tennis Tournament,2021-03-04,Chardy J.,Goffin D.,3.65,1.28
ABN AMRO World Tennis Tournament,2021-03-04,Paul T.,Bublik A.,2.04,1.78
ABN AMRO World Tennis Tournament,2021-03-04,Tsitsipas S.,Hurkacz H.,1.2,4.53
ABN AMRO World Tennis Tournament,2021-03-04,Coric B.,Lajovic D.,1.51,2.56
ABN AMRO World Tennis Tournament,2021-03-04,Fucsovics M.,Davidovich Fokina A.,1.66,2.21
ABN AMRO World Tennis Tournament,2021-03-05,Tsitsipas S.,Khachanov K.,1.37,3.08
ABN AMRO World Tennis Tournament,2021-03-05,Rublev A.,Chardy J.,1.13,6.05
ABN AMRO World Tennis Tournament,2021-03-05,Coric B.,Nishikori K.,1.62,2.28
ABN AMRO World Tennis Tournament,2021-03-05,Fucsovics M.,Paul T.,1.5,2.58
ABN AMRO World Tennis Tournament,2021-03-06,Rublev A.,Tsitsipas S.,1.97,1.82
ABN AMRO World Tennis Tournament,2021-03-06,Fucsovics M.,Coric B.,2.28,1.62
ABN AMRO World Tennis Tournament,2021-03-07,Rublev A.,Fucsovics M.,1.27,3.75
Qatar Exxon Mobil Open,2021-03-08,Basilashvili N.,Millman J.,3.79,1.26
Qatar Exxon Mobil Open,2021-03-08,Karatsev A.,Zayid M.,1.31,3.4
Qatar Exxon Mobil Open,2021-03-08,Bublik A.,Ramanathan R.,1.31,3.4
Qatar Exxon Mobil Open,2021-03-08,Fritz T.,Sonego L.,1.66,2.21
Qatar Exxon Mobil Open,2021-03-08,Gasquet R.,Rola B.,1.57,2.39
Qatar Exxon Mobil Open,2021-03-08,Bautista Agut R.,Opelka R.,1.5,2.57
Qatar Exxon Mobil Open,2021-03-09,Evans D.,Chardy J.,1.69,2.16
Qatar Exxon Mobil Open,2021-03-09,Pospisil V.,O Connell C.,1.49,2.62
Qatar Exxon Mobil Open,2021-03-09,Jaziri M.,Gombos N.,3.54,1.3
Qatar Exxon Mobil Open,2021-03-09,Fucsovics M.,Lajovic D.,1.71,2.14
Qatar Exxon Mobil Open,2021-03-09,Harris L.,Wawrinka S.,2.86,1.42
Qatar Exxon Mobil Open,2021-03-09,Goffin D.,Krajinovic F.,1.75,2.07
Qatar Exxon Mobil Open,2021-03-10,Rublev A.,Gasquet R.,1.09,7.19
Qatar Exxon Mobil Open,2021-03-10,Shapovalov D.,Pospisil V.,1.46,2.71
Qatar Exxon Mobil Open,2021-03-10,Thiem D.,Karatsev A.,1.38,3.04
Qatar Exxon Mobil Open,2021-03-10,Bautista Agut R.,Bublik A.,1.34,3.23
Qatar Exxon Mobil Open,2021-03-10,Fritz T.,Goffin D.,2.63,1.48
Qatar Exxon Mobil Open,2021-03-10,Basilashvili N.,Jaziri M.,1.38,3.05
Qatar Exxon Mobil Open,2021-03-10,Federer R.,Evans D.,1.51,2.54
Qatar Exxon Mobil Open,2021-03-10,Fucsovics M.,Harris L.,1.65,2.23
Qatar Exxon Mobil Open,2021-03-11,Fritz T.,Shapovalov D.,2.72,1.46
Qatar Exxon Mobil Open,2021-03-11,Rublev A.,Fucsovics M.,1.2,4.79
Qatar Exxon Mobil Open,2021-03-11,Basilashvili N.,Federer R.,4.85,1.18
Qatar Exxon Mobil Open,2021-03-11,Bautista Agut R.,Thiem D.,2.74,1.45
Qatar Exxon Mobil Open,2021-03-12,Bautista Agut R.,Rublev A.,3.24,1.34
Qatar Exxon Mobil Open,2021-03-12,Basilashvili N.,Fritz T.,2.98,1.39
Qatar Exxon Mobil Open,2021-03-13,Basilashvili N.,Bautista Agut R.,4.06,1.24
Open 13,2021-03-08,Ruusuvuori E.,Nishioka Y.,1.83,1.96
Open 13,2021-03-08,Gaston H.,Novak D.,2.25,1.63
Open 13,2021-03-08,Sinner J.,Barrere G.,1.16,5.26
Open 13,2021-03-09,Ebden M.,Bonzi B.,2.53,1.51
Open 13,2021-03-09,Mcdonald M.,Travaglia S.,1.49,2.6
Open 13,2021-03-09,Rinderknech A.,Kukushkin M.,1.53,2.5
Open 13,2021-03-09,Herbert P.H.,Nishikori K.,3.09,1.37
Open 13,2021-03-09,Tsonga J.W.,Lopez F.,2.08,1.75
Open 13,2021-03-09,Davidovich Fokina A.,Tsitsipas P.,1.02,15.84
Open 13,2021-03-09,Pouille L.,Molcan A.,1.49,2.6
Open 13,2021-03-10,Gerasimov E.,Hanfmann Y.,1.4,2.93
Open 13,2021-03-10,Norrie C.,Lestienne C.,1.31,3.38
Open 13,2021-03-10,Ebden M.,Ruusuvuori E.,3.05,1.37
Open 13,2021-03-10,Khachanov K.,Mcdonald M.,1.41,2.89
Open 13,2021-03-10,Sinner J.,Gaston H.,1.17,5.02
Open 13,2021-03-10,Humbert U.,Tsonga J.W.,1.28,3.63
Open 13,2021-03-11,Herbert P.H.,Norrie C.,1.73,2.1
Open 13,2021-03-11,Rinderknech A.,Davidovich Fokina A.,2.83,1.42
Open 13,2021-03-11,Medvedev D.,Gerasimov E.,1.14,5.53
Open 13,2021-03-11,Tsitsipas S.,Pouille L.,1.1,6.88
Open 13,2021-03-12,Ebden M.,Khachanov K.,5.65,1.14
Open 13,2021-03-12,Medvedev D.,Sinner J.,1.33,3.32
Open 13,2021-03-12,Herbert P.H.,Tsitsipas S.,5.32,1.15
Open 13,2021-03-12,Humbert U.,Rinderknech A.,1.33,3.28
Open 13,2021-03-13,Medvedev D.,Ebden M.,1.05,10.25
Open 13,2021-03-13,Herbert P.H.,Humbert U.,2.27,1.63
Open 13,2021-03-14,Medvedev D.,Herbert P.H.,1.18,4.9
Chile Open,2021-03-08,Sousa P.,Mayer L.,1.92,1.87
Chile Open,2021-03-08,Bagnis F.,Cecchinato M.,2.15,1.7
Chile Open,2021-03-08,Galan D.E.,Altmaier D.,2.09,1.73
Chile Open,2021-03-08,Carballes Baena R.,Caruso S.,1.89,1.89
Chile Open,2021-03-08,Tiafoe F.,Jarry N.,1.49,2.59
Chile Open,2021-03-09,Coria F.,Mager G.,2.1,1.73
Chile Open,2021-03-09,Delbonis F.,Munar J.,2.43,1.55
Chile Open,2021-03-09,Tabilo A.,Kovalik J.,1.74,2.08
Chile Open,2021-03-09,Varillas J. P.,Sousa J.,1.33,3.26
Chile Open,2021-03-09,Rune H.,Baez S.,3.07,1.37
Chile Open,2021-03-09,Martin A.,Cerundolo F.,2.11,1.72
Chile Open,2021-03-09,Cerundolo J.M.,Lama G.,1.22,4.21
Chile Open,2021-03-10,Djere L.,Sousa P.,1.38,3.01
Chile Open,2021-03-10,Bagnis F.,Tiafoe F.,2.59,1.49
Chile Open,2021-03-10,Delbonis F.,Martin A.,1.56,2.4
Chile Open,2021-03-10,Rune H.,Paire B.,1.57,2.4
Chile Open,2021-03-11,Galan D.E.,Andujar P.,2.36,1.58
Chile Open,2021-03-11,Carballes Baena R.,Cerundolo J.M.,1.69,2.16
Chile Open,2021-03-11,Varillas J. P.,Coria F.,2.24,1.64
Chile Open,2021-03-11,Garin C.,Tabilo A.,1.5,2.56
Chile Open,2021-03-12,Bagnis F.,Djere L.,2.19,1.67
Chile Open,2021-03-12,Delbonis F.,Rune H.,1.51,2.54
Chile Open,2021-03-12,Garin C.,Varillas J. P.,1.33,3.3
Chile Open,2021-03-12,Galan D.E.,Carballes Baena R.,2.09,1.74
Chile Open,2021-03-13,Bagnis F.,Delbonis F.,2.24,1.65
Chile Open,2021-03-13,Garin C.,Galan D.E.,1.47,2.68
Chile Open,2021-03-14,Garin C.,Bagnis F.,1.49,2.62
Abierto Mexicano,2021-03-16,Koepfer D.,Lopez Villasenor G.,1.14,5.51
Abierto Mexicano,2021-03-16,Auger-Aliassime F.,Sandgren T.,1.24,4.03
Abierto Mexicano,2021-03-16,Isner J.,Caruso S.,1.53,2.48
Abierto Mexicano,2021-03-16,Zverev A.,Alcaraz C.,1.14,5.54
Abierto Mexicano,2021-03-16,Djere L.,Johnson S.,1.87,1.93
Abierto Mexicano,2021-03-16,Korda S.,Cilic M.,1.78,2.03
Abierto Mexicano,2021-03-17,Raonic M.,Paul T.,1.32,3.36
Abierto Mexicano,2021-03-17,Musetti L.,Schwartzman D.,3.91,1.25
Abierto Mexicano,2021-03-17,Tiafoe F.,Nakashima B.,1.85,1.95
Abierto Mexicano,2021-03-17,Griekspoor T.,Kudla D.,1.63,2.27
Abierto Mexicano,2021-03-17,Fognini F.,Travaglia S.,1.67,2.2
Abierto Mexicano,2021-03-17,Tsitsipas S.,Paire B.,1.06,9.48
Abierto Mexicano,2021-03-17,Norrie C.,Kozlov S.,1.18,4.85
Abierto Mexicano,2021-03-17,Kecmanovic M.,Lopez F.,1.41,2.89
Abierto Mexicano,2021-03-17,Dimitrov G.,Mannarino A.,1.45,2.75
Abierto Mexicano,2021-03-17,Ruud C.,Galan D.E.,1.26,3.84
Abierto Mexicano,2021-03-18,Musetti L.,Tiafoe F.,2.36,1.59
Abierto Mexicano,2021-03-18,Koepfer D.,Raonic M.,6.36,1.11
Abierto Mexicano,2021-03-18,Auger-Aliassime F.,Korda S.,1.63,2.27
Abierto Mexicano,2021-03-18,Dimitrov G.,Kecmanovic M.,1.54,2.45
Abierto Mexicano,2021-03-18,Ruud C.,Griekspoor T.,1.4,2.94
Abierto Mexicano,2021-03-18,Zverev A.,Djere L.,1.07,8.51
Abierto Mexicano,2021-03-18,Norrie C.,Fognini F.,2.11,1.73
Abierto Mexicano,2021-03-18,Tsitsipas S.,Isner J.,1.23,4.16
Abierto Mexicano,2021-03-19,Zverev A.,Ruud C.,1.2,4.51
Abierto Mexicano,2021-03-19,Koepfer D.,Norrie C.,2.42,1.56
Abierto Mexicano,2021-03-19,Tsitsipas S.,Auger-Aliassime F.,1.34,3.25
Abierto Mexicano,2021-03-19,Musetti L.,Dimitrov G.,3.69,1.28
Abierto Mexicano,2021-03-20,Zverev A.,Koepfer D.,1.15,5.43
Abierto Mexicano,2021-03-20,Tsitsipas S.,Musetti L.,1.15,5.52
Abierto Mexicano,2021-03-21,Zverev A.,Tsitsipas S.,2.57,1.51
Dubai Tennis Championships,2021-03-14,Nishikori K.,Opelka R.,2.18,1.68
Dubai Tennis Championships,2021-03-14,Chardy J.,Ramos-Vinolas A.,1.32,3.34
Dubai Tennis Championships,2021-03-14,Karatsev A.,Gerasimov E.,1.4,2.9
Dubai Tennis Championships,2021-03-14,Bublik A.,Nishioka Y.,1.47,2.67
Dubai Tennis Championships,2021-03-14,Jaziri M.,Tsonga J.W.,3.61,1.28
Dubai Tennis Championships,2021-03-14,Popyrin A.,Novak D.,1.43,2.8
Dubai Tennis Championships,2021-03-15,Struff J.L.,Kukushkin M.,1.5,2.57
Dubai Tennis Championships,2021-03-15,Davidovich Fokina A.,Albot R.,1.45,2.74
Dubai Tennis Championships,2021-03-15,Zapata Miralles B.,Millman J.,2.08,1.75
Dubai Tennis Championships,2021-03-15,Bedene A.,Bhambri Y.,1.38,3.0
Dubai Tennis Championships,2021-03-15,Harris L.,O Connell C.,1.35,3.15
Dubai Tennis Championships,2021-03-15,Gasquet R.,Cecchinato M.,1.38,3.02
Dubai Tennis Championships,2021-03-15,Ruusuvuori E.,Thompson J.,1.37,3.06
Dubai Tennis Championships,2021-03-15,Fucsovics M.,Pospisil V.,1.57,2.39
Dubai Tennis Championships,2021-03-15,Chardy J.,De Minaur A.,3.01,1.38
Dubai Tennis Championships,2021-03-16,Sonego L.,Zapata Miralles B.,1.5,2.58
Dubai Tennis Championships,2021-03-16,Hurkacz H.,Gasquet R.,1.53,2.48
Dubai Tennis Championships,2021-03-16,Karatsev A.,Evans D.,1.87,1.93
Dubai Tennis Championships,2021-03-16,Shapovalov D.,Struff J.L.,1.51,2.55
Dubai Tennis Championships,2021-03-16,Khachanov K.,Popyrin A.,1.57,2.39
Dubai Tennis Championships,2021-03-16,Sinner J.,Bublik A.,1.44,2.78
Dubai Tennis Championships,2021-03-16,Lajovic D.,Jaziri M.,1.19,4.62
Dubai Tennis Championships,2021-03-16,Rublev A.,Ruusuvuori E.,1.16,5.11
Dubai Tennis Championships,2021-03-16,Bedene A.,Giustino L.,1.19,4.7
Dubai Tennis Championships,2021-03-16,Bautista Agut R.,Ebden M.,1.12,6.19
Dubai Tennis Championships,2021-03-16,Fucsovics M.,Carreno Busta P.,1.76,2.05
Dubai Tennis Championships,2021-03-16,Fritz T.,Basilashvili N.,1.63,2.25
Dubai Tennis Championships,2021-03-16,Nishikori K.,Goffin D.,2.15,1.7
Dubai Tennis Championships,2021-03-16,Krajinovic F.,Davidovich Fokina A.,1.96,1.84
Dubai Tennis Championships,2021-03-16,Harris L.,Thiem D.,3.76,1.27
Dubai Tennis Championships,2021-03-17,Shapovalov D.,Hurkacz H.,1.49,2.61
Dubai Tennis Championships,2021-03-17,Chardy J.,Khachanov K.,2.34,1.59
Dubai Tennis Championships,2021-03-17,Sinner J.,Bautista Agut R.,2.1,1.73
Dubai Tennis Championships,2021-03-17,Karatsev A.,Sonego L.,1.58,2.37
Dubai Tennis Championships,2021-03-17,Nishikori K.,Bedene A.,1.42,2.83
Dubai Tennis Championships,2021-03-17,Fucsovics M.,Lajovic D.,1.47,2.63
Dubai Tennis Championships,2021-03-17,Rublev A.,Fritz T.,1.21,4.42
Dubai Tennis Championships,2021-03-17,Harris L.,Krajinovic F.,1.95,1.85
Dubai Tennis Championships,2021-03-18,Shapovalov D.,Chardy J.,1.31,3.4
Dubai Tennis Championships,2021-03-18,Karatsev A.,Sinner J.,2.54,1.52
Dubai Tennis Championships,2021-03-18,Harris L.,Nishikori K.,2.05,1.77
Dubai Tennis Championships,2021-03-18,Rublev A.,Fucsovics M.,1.16,5.3
Dubai Tennis Championships,2021-03-19,Harris L.,Shapovalov D.,3.07,1.37
Dubai Tennis Championships,2021-03-19,Karatsev A.,Rublev A.,4.24,1.22
Dubai Tennis Championships,2021-03-20,Karatsev A.,Harris L.,1.51,2.57
Miami Open,2021-03-24,Popyrin A.,Lopez F.,1.36,3.13
Miami Open,2021-03-24,Herbert P.H.,Sousa P.,1.19,4.68
Miami Open,2021-03-24,Norrie C.,Nishioka Y.,1.61,2.31
Miami Open,2021-03-24,Ymer M.,Tabilo A.,1.63,2.27
Miami Open,2021-03-24,Giron M.,Paul T.,2.27,1.63
Miami Open,2021-03-24,Lu Y.,Querrey S.,7.14,1.1
Miami Open,2021-03-24,Gaston H.,Koepfer D.,2.99,1.39
Miami Open,2021-03-24,Escobedo E.,Lorenzi P.,1.24,4.02
Miami Open,2021-03-24,Hanfmann Y.,Johnson S.,1.71,2.14
Miami Open,2021-03-24,Berankis R.,Gaio F.,1.62,2.29
Miami Open,2021-03-24,Duckworth J.,Zverev M.,1.62,2.29
Miami Open,2021-03-24,Harris L.,Nava E.,1.21,4.35
Miami Open,2021-03-24,Mcdonald M.,Pospisil V.,1.82,1.99
Miami Open,2021-03-24,Djere L.,Vesely J.,2.44,1.55
Miami Open,2021-03-25,Ruusuvuori E.,Alcaraz C.,1.58,2.39
Miami Open,2021-03-25,Tiafoe F.,Travaglia S.,1.33,3.28
Miami Open,2021-03-25,Kokkinakis T.,Mochizuki S.,1.11,6.62
Miami Open,2021-03-25,Kukushkin M.,Draper J.,1.49,2.64
Miami Open,2021-03-25,Ivashka I.,Kwon S.W.,2.46,1.55
Miami Open,2021-03-25,Fratangelo B.,Verdasco F.,1.4,2.96
Miami Open,2021-03-25,Kudla D.,Chardy J.,3.31,1.33
Miami Open,2021-03-25,Thompson J.,Delbonis F.,1.62,2.29
Miami Open,2021-03-25,Uchiyama Y.,Caruso S.,3.04,1.39
Miami Open,2021-03-25,Cilic M.,Coria F.,1.17,5.07
Miami Open,2021-03-25,Kecmanovic M.,Broady L.,1.3,3.52
Miami Open,2021-03-25,Dzumhur D.,Anderson K.,3.07,1.37
Miami Open,2021-03-25,Galan D.E.,Seyboth Wild T.,1.93,1.88
Miami Open,2021-03-25,Sandgren T.,Martinez P.,1.61,2.31
Miami Open,2021-03-25,Korda S.,Albot R.,1.4,2.93
Miami Open,2021-03-25,Musetti L.,Mmoh M.,1.55,2.45
Miami Open,2021-03-26,Sousa J.,O Connell C.,3.37,1.32
Miami Open,2021-03-26,Bedene A.,Fabbiano T.,1.28,3.73
Miami Open,2021-03-26,Popyrin A.,Opelka R.,2.14,1.71
Miami Open,2021-03-26,Duckworth J.,Goffin D.,5.38,1.15
Miami Open,2021-03-26,Lajovic D.,Escobedo E.,1.62,2.31
Miami Open,2021-03-26,Fritz T.,Giron M.,1.52,2.52
Miami Open,2021-03-26,Norrie C.,Dimitrov G.,2.59,1.5
Miami Open,2021-03-26,Struff J.L.,Berankis R.,1.38,3.08
Miami Open,2021-03-26,Ymer M.,Basilashvili N.,2.42,1.56
Miami Open,2021-03-26,Sinner J.,Gaston H.,1.17,5.0
Miami Open,2021-03-26,Auger-Aliassime F.,Herbert P.H.,1.49,2.63
Miami Open,2021-03-26,Medvedev D.,Lu Y.,1.01,17.77
Miami Open,2021-03-26,Khachanov K.,Hanfmann Y.,1.21,4.41
Miami Open,2021-03-26,Bautista Agut R.,Harris L.,1.31,3.51
Miami Open,2021-03-26,Ruusuvuori E.,Zverev A.,5.39,1.15
Miami Open,2021-03-26,Bublik A.,Djere L.,1.55,2.47
Miami Open,2021-03-26,Tiafoe F.,Evans D.,2.16,1.69
Miami Open,2021-03-27,Isner J.,Mcdonald M.,2.04,1.78
Miami Open,2021-03-27,Sonego L.,Fratangelo B.,1.56,2.42
Miami Open,2021-03-27,Nishikori K.,Bedene A.,1.36,3.14
Miami Open,2021-03-27,Raonic M.,Thompson J.,1.19,4.64
Miami Open,2021-03-27,Hurkacz H.,Kudla D.,1.41,2.9
Miami Open,2021-03-27,Tsitsipas S.,Dzumhur D.,1.09,7.61
Miami Open,2021-03-27,Musetti L.,Paire B.,1.18,4.84
Miami Open,2021-03-27,Galan D.E.,De Minaur A.,6.38,1.12
Miami Open,2021-03-27,Cilic M.,Garin C.,1.81,1.99
Miami Open,2021-03-27,Karatsev A.,Kukushkin M.,1.17,5.09
Miami Open,2021-03-27,Humbert U.,Sousa J.,1.21,4.4
Miami Open,2021-03-27,Mannarino A.,Kecmanovic M.,2.13,1.72
Miami Open,2021-03-27,Shapovalov D.,Ivashka I.,1.12,6.32
Miami Open,2021-03-27,Fucsovics M.,Kokkinakis T.,1.75,2.09
Miami Open,2021-03-27,Rublev A.,Sandgren T.,1.08,8.15
Miami Open,2021-03-28,Korda S.,Fognini F.,1.53,2.5
Miami Open,2021-03-28,Schwartzman D.,Uchiyama Y.,1.12,6.49
Miami Open,2021-03-28,Bautista Agut R.,Struff J.L.,1.27,3.75
Miami Open,2021-03-28,Isner J.,Auger-Aliassime F.,2.89,1.41
Miami Open,2021-03-28,Sinner J.,Khachanov K.,1.63,2.29
Miami Open,2021-03-28,Medvedev D.,Popyrin A.,1.1,7.1
Miami Open,2021-03-28,Ruusuvuori E.,Ymer M.,1.49,2.62
Miami Open,2021-03-29,Fritz T.,Norrie C.,1.69,2.16
Miami Open,2021-03-29,Bublik A.,Duckworth J.,1.42,2.87
Miami Open,2021-03-29,Tiafoe F.,Lajovic D.,1.59,2.42
Miami Open,2021-03-29,Raonic M.,Humbert U.,1.49,2.63
Miami Open,2021-03-29,Cilic M.,Musetti L.,2.18,1.68
Miami Open,2021-03-29,Hurkacz H.,Shapovalov D.,2.76,1.45
Miami Open,2021-03-29,Rublev A.,Fucsovics M.,1.16,5.26
Miami Open,2021-03-29,Schwartzman D.,Mannarino A.,1.31,3.46
Miami Open,2021-03-29,Korda S.,Karatsev A.,2.88,1.42
Miami Open,2021-03-29,Sonego L.,Galan D.E.,1.35,3.2
Miami Open,2021-03-30,Tsitsipas S.,Nishikori K.,1.23,4.12
Miami Open,2021-03-30,Bautista Agut R.,Isner J.,1.53,2.49
Miami Open,2021-03-30,Sinner J.,Ruusuvuori E.,1.43,2.82
Miami Open,2021-03-30,Bublik A.,Fritz T.,2.28,1.63
Miami Open,2021-03-30,Hurkacz H.,Raonic M.,2.99,1.39
Miami Open,2021-03-30,Medvedev D.,Tiafoe F.,1.15,5.49
Miami Open,2021-03-30,Korda S.,Schwartzman D.,2.3,1.62
Miami Open,2021-03-31,Rublev A.,Cilic M.,1.09,7.24
Miami Open,2021-03-31,Tsitsipas S.,Sonego L.,1.13,5.86
Miami Open,2021-03-31,Sinner J.,Bublik A.,1.33,3.33
Miami Open,2021-04-01,Bautista Agut R.,Medvedev D.,3.6,1.29
Miami Open,2021-04-01,Hurkacz H.,Tsitsipas S.,4.43,1.21
Miami Open,2021-04-02,Rublev A.,Korda S.,1.19,4.65
Miami Open,2021-04-02,Sinner J.,Bautista Agut R.,2.06,1.77
Miami Open,2021-04-03,Hurkacz H.,Rublev A.,4.2,1.22
Miami Open,2021-04-04,Hurkacz H.,Sinner J.,2.38,1.59
Sardegna Open,2021-04-05,Gerasimov E.,Pella G.,2.44,1.55
Sardegna Open,2021-04-05,Djere L.,Gaio F.,1.28,3.67
Sardegna Open,2021-04-05,Hanfmann Y.,Paul T.,1.87,1.93
Sardegna Open,2021-04-05,Bedene A.,Zeppieri G.,1.3,3.49
Sardegna Open,2021-04-06,Struff J.L.,Sousa J.,1.24,4.03
Sardegna Open,2021-04-06,Millman J.,Coria F.,2.46,1.55
Sardegna Open,2021-04-06,Broady L.,Huesler M.A.,2.13,1.72
Sardegna Open,2021-04-06,Musetti L.,Novak D.,1.23,4.15
Sardegna Open,2021-04-06,Kovalik J.,Nagal S.,2.54,1.51
Sardegna Open,2021-04-06,Cecchinato M.,Fabbiano T.,1.24,4.01
Sardegna Open,2021-04-06,Martin A.,Vesely J.,2.47,1.55
Sardegna Open,2021-04-06,Simon G.,Travaglia S.,3.18,1.35
Sardegna Open,2021-04-07,Struff J.L.,Broady L.,1.58,2.37
Sardegna Open,2021-04-07,Bedene A.,Gerasimov E.,1.77,2.06
Sardegna Open,2021-04-07,Basilashvili N.,Kovalik J.,1.75,2.07
Sardegna Open,2021-04-07,Fritz T.,Martin A.,1.58,2.37
Sardegna Open,2021-04-08,Hanfmann Y.,Cecchinato M.,1.81,1.99
Sardegna Open,2021-04-08,Musetti L.,Evans D.,1.27,3.72
Sardegna Open,2021-04-08,Sonego L.,Simon G.,1.35,3.19
Sardegna Open,2021-04-08,Djere L.,Millman J.,1.31,3.43
Sardegna Open,2021-04-09,Fritz T.,Bedene A.,1.81,2.0
Sardegna Open,2021-04-09,Sonego L.,Hanfmann Y.,1.57,2.4
Sardegna Open,2021-04-09,Djere L.,Musetti L.,1.99,1.82
Sardegna Open,2021-04-09,Basilashvili N.,Struff J.L.,2.42,1.56
Sardegna Open,2021-04-10,Sonego L.,Fritz T.,1.7,2.15
Sardegna Open,2021-04-10,Djere L.,Basilashvili N.,1.5,2.6
Sardegna Open,2021-04-11,Sonego L.,Djere L.,2.28,1.63
AnyTech365 Andalucia Open,2021-04-05,Berankis R.,Pouille L.,2.54,1.51
