Tournament,Date,Winner,Loser,AvgW,AvgL
International Championships,16/02/2008,Ginepri R.,Fish M.,2.1,1.71
International Championships,16/02/2008,Blake J.,Kunitsyn I.,1.14,5.57
International Championships,16/02/2008,Nishikori K.,Querrey S.,2.86,1.41
International Championships,17/02/2008,Blake J.,Ginepri R.,1.3,3.53
International Championships,17/02/2008,Nishikori K.,Blake J.,5.23,1.16
Open 13,11/02/2008,Mathieu P.H.,Gicquel M.,1.41,2.87
Open 13,11/02/2008,Soderling R.,Nieminen J.,2.7,1.45
Open 13,12/02/2008,Mahut N.,Elgin M.,1.21,4.39
Open 13,12/02/2008,Murray A.,Huta Galung J.,1.04,12.63
Open 13,12/02/2008,Ferrero J.C.,Lee H.T.,1.3,3.53
Open 13,12/02/2008,Benneteau J.,Pavel A.,1.42,2.81
Open 13,12/02/2008,Gabashvili T.,Berrer M.,2.06,1.74
Open 13,12/02/2008,Baghdatis M.,Clement A.,1.29,3.56
Open 13,12/02/2008,Wawrinka S.,Grosjean S.,1.87,1.89
Open 13,13/02/2008,Simon G.,Guez D.,1.14,5.68
Open 13,13/02/2008,Youzhny M.,Cilic M.,1.48,2.62
Open 13,13/02/2008,Llodra M.,Seppi A.,1.71,2.09
Open 13,13/02/2008,Gasquet R.,Bolelli S.,1.08,7.65
Open 13,13/02/2008,Karlovic I.,Lopez F.,1.57,2.37
Open 13,13/02/2008,Ancic M.,Tsonga J.W.,3.11,1.36
Open 13,13/02/2008,Djokovic N.,Dodig I.,1.04,12.13
Open 13,13/02/2008,Mahut N.,Ferrero J.C.,2.86,1.41
Open 13,14/02/2008,Murray A.,Wawrinka S.,1.39,2.96
Open 13,14/02/2008,Mathieu P.H.,Llodra M.,1.61,2.28
Open 13,14/02/2008,Youzhny M.,Benneteau J.,1.33,3.32
Open 13,14/02/2008,Ancic M.,Gabashvili T.,1.2,4.48
Open 13,14/02/2008,Simon G.,Djokovic N.,4.4,1.2
Open 13,14/02/2008,Soderling R.,Gasquet R.,2.62,1.47
Open 13,14/02/2008,Baghdatis M.,Karlovic I.,1.52,2.5
Open 13,15/02/2008,Murray A.,Mahut N.,1.25,3.88
Open 13,15/02/2008,Ancic M.,Soderling R.,1.85,1.91
Open 13,15/02/2008,Mathieu P.H.,Simon G.,1.61,2.28
Open 13,15/02/2008,Baghdatis M.,Youzhny M.,1.76,2.02
Open 13,16/02/2008,Murray A.,Mathieu P.H.,1.45,2.71
Open 13,16/02/2008,Ancic M.,Baghdatis M.,2.24,1.63
Open 13,17/02/2008,Murray A.,Ancic M.,1.53,2.49
Copa Telmex,18/02/2008,Starace P.,Pashanski B.,1.5,2.58
Copa Telmex,18/02/2008,Vanek J.,Berlocq C.,2.76,1.44
Copa Telmex,18/02/2008,Nalbandian D.,Luczak P.,1.08,7.55
Copa Telmex,19/02/2008,Horna L.,Gonzalez M.,1.38,3.02
Copa Telmex,19/02/2008,Bellucci T.,Eschauer W.,1.65,2.22
Copa Telmex,19/02/2008,Hernandez O.,Prodon E.,,
Copa Telmex,19/02/2008,Brzezicki J.P.,Lapentti N.,2.68,1.46
Copa Telmex,19/02/2008,Andreev I.,Montanes A.,1.37,3.05
Copa Telmex,19/02/2008,Fognini F.,Schwank E.,2.18,1.67
Copa Telmex,19/02/2008,Chela J.I.,Ventura S.,1.73,2.07
Copa Telmex,19/02/2008,Gimeno-Traver D.,Ramirez-Hidalgo R.,2.19,1.67
Copa Telmex,19/02/2008,Roitman S.,Minar I.,1.56,2.43
Copa Telmex,19/02/2008,Almagro N.,Vassallo-Arguello M.,1.36,3.14
Copa Telmex,19/02/2008,Volandri F.,Massu N.,1.48,2.62
Copa Telmex,19/02/2008,Acasuso J.,Moya C.,1.84,1.93
Copa Telmex,20/02/2008,Calleri A.,Monaco J.,2.56,1.5
Copa Telmex,20/02/2008,Almagro N.,Hernandez O.,1.47,2.66
Copa Telmex,20/02/2008,Starace P.,Brzezicki J.P.,1.59,2.32
Copa Telmex,20/02/2008,Chela J.I.,Bellucci T.,1.34,3.27
Copa Telmex,21/02/2008,Nalbandian D.,Fognini F.,1.21,4.3
Copa Telmex,21/02/2008,Andreev I.,Vanek J.,1.2,4.47
Copa Telmex,21/02/2008,Volandri F.,Roitman S.,1.51,2.53
Copa Telmex,21/02/2008,Acasuso J.,Gimeno-Traver D.,3.44,1.75
Copa Telmex,22/02/2008,Calleri A.,Horna L.,1.61,2.28
Copa Telmex,22/02/2008,Acasuso J.,Andreev I.,1.61,2.3
Copa Telmex,22/02/2008,Volandri F.,Calleri A.,1.72,2.1
Copa Telmex,22/02/2008,Nalbandian D.,Starace P.,1.31,3.48
Copa Telmex,23/02/2008,Chela J.I.,Almagro N.,2.32,1.59
Copa Telmex,23/02/2008,Acasuso J.,Volandri F.,1.58,2.35
Copa Telmex,23/02/2008,Nalbandian D.,Chela J.I.,1.39,2.95
Copa Telmex,24/02/2008,Nalbandian D.,Acasuso J.,1.35,3.25
ABN AMRO World Tennis Tournament,18/02/2008,Berrer M.,Bachinger M.,1.34,3.26
ABN AMRO World Tennis Tournament,18/02/2008,Gabashvili T.,Ferrero J.C.,4.63,1.19
ABN AMRO World Tennis Tournament,18/02/2008,Karlovic I.,Rochus O.,1.38,3.03
ABN AMRO World Tennis Tournament,18/02/2008,Tipsarevic J.,Youzhny M.,3.81,1.26
ABN AMRO World Tennis Tournament,18/02/2008,Zverev M.,Kohlschreiber P.,3.85,1.25
ABN AMRO World Tennis Tournament,19/02/2008,Mahut N.,Robredo T.,2.01,1.78
ABN AMRO World Tennis Tournament,19/02/2008,Simon G.,Lopez F.,1.93,1.85
ABN AMRO World Tennis Tournament,19/02/2008,Soderling R.,Baghdatis M.,2.13,1.69
ABN AMRO World Tennis Tournament,19/02/2008,Ferrer D.,Bolelli S.,1.1,7.21
ABN AMRO World Tennis Tournament,19/02/2008,Llodra M.,Sluiter R.,1.32,3.41
ABN AMRO World Tennis Tournament,19/02/2008,Davydenko N.,Hernych J.,1.17,4.94
ABN AMRO World Tennis Tournament,20/02/2008,Verdasco F.,Nieminen J.,2.19,1.66
ABN AMRO World Tennis Tournament,20/02/2008,Haase R.,Murray A.,5.0,1.16
ABN AMRO World Tennis Tournament,20/02/2008,Seppi A.,Hewitt L.,2.92,1.4
ABN AMRO World Tennis Tournament,20/02/2008,Berdych T.,Ljubicic I.,1.53,2.46
ABN AMRO World Tennis Tournament,20/02/2008,Nadal R.,Tursunov D.,1.29,3.56
ABN AMRO World Tennis Tournament,20/02/2008,Gabashvili T.,Mahut N.,2.89,1.4
ABN AMRO World Tennis Tournament,20/02/2008,Simon G.,Tipsarevic J.,2.2,1.66
ABN AMRO World Tennis Tournament,21/02/2008,Zverev M.,Ferrer D.,5.15,1.16
ABN AMRO World Tennis Tournament,21/02/2008,Llodra M.,Davydenko N.,3.76,1.26
ABN AMRO World Tennis Tournament,21/02/2008,Karlovic I.,Berdych T.,2.47,1.53
ABN AMRO World Tennis Tournament,21/02/2008,Seppi A.,Nadal R.,5.82,1.13
ABN AMRO World Tennis Tournament,21/02/2008,Haase R.,Berrer M.,1.48,2.62
ABN AMRO World Tennis Tournament,21/02/2008,Soderling R.,Verdasco F.,1.54,2.44
ABN AMRO World Tennis Tournament,22/02/2008,Karlovic I.,Zverev M.,1.37,3.08
ABN AMRO World Tennis Tournament,22/02/2008,Llodra M.,Haase R.,1.74,2.06
ABN AMRO World Tennis Tournament,22/02/2008,Soderling R.,Seppi A.,1.41,2.9
ABN AMRO World Tennis Tournament,22/02/2008,Simon G.,Gabashvili T.,1.43,2.79
ABN AMRO World Tennis Tournament,23/02/2008,Llodra M.,Karlovic I.,2.36,1.57
ABN AMRO World Tennis Tournament,23/02/2008,Soderling R.,Simon G.,1.43,2.76
ABN AMRO World Tennis Tournament,24/02/2008,Llodra M.,Soderling R.,3.13,1.37
SAP Open,18/02/2008,Vliegen K.,Hanescu V.,1.43,2.8
SAP Open,18/02/2008,Reynolds B.,Dorsch B.,1.79,1.99
SAP Open,18/02/2008,Stepanek R.,Capdeville P.,1.23,4.08
SAP Open,18/02/2008,Garcia-Lopez G.,Melzer J.,2.55,1.51
SAP Open,19/02/2008,Levine J.,Darcis S.,2.25,1.63
SAP Open,19/02/2008,Odesnik W.,Young D.,,
SAP Open,19/02/2008,Isner J.,Serra F.,1.65,2.2
SAP Open,19/02/2008,Becker B.,Daniel M.,1.3,3.53
SAP Open,19/02/2008,Ginepri R.,Witten J.,1.26,3.91
SAP Open,19/02/2008,Gremelmayr D.,Querrey S.,3.46,1.31
SAP Open,19/02/2008,Fish M.,Smyczek T.,1.1,7.05
SAP Open,20/02/2008,Blake J.,Warburg S.,1.14,5.75
SAP Open,20/02/2008,Lu Y.H.,Mirnyi M.,1.81,1.96
SAP Open,21/02/2008,Nishikori K.,Hartfield D.,1.44,2.71
SAP Open,21/02/2008,Roddick A.,Guccione C.,1.12,6.26
SAP Open,21/02/2008,Haas T.,Kendrick R.,1.55,2.44
SAP Open,20/02/2008,Garcia-Lopez G.,Becker B.,1.96,1.81
SAP Open,20/02/2008,Stepanek R.,Reynolds B.,1.25,3.94
SAP Open,20/02/2008,Ginepri R.,Vliegen K.,1.87,1.89
SAP Open,21/02/2008,Lu Y.H.,Odesnik W.,1.8,1.96
SAP Open,21/02/2008,Fish M.,Gremelmayr D.,1.31,3.43
SAP Open,22/02/2008,Isner J.,Haas T.,2.07,1.75
SAP Open,22/02/2008,Blake J.,Levine J.,1.12,6.44
SAP Open,22/02/2008,Roddick A.,Nishikori K.,1.2,4.47
SAP Open,22/02/2008,Stepanek R.,Lu Y.H.,1.26,3.82
SAP Open,22/02/2008,Garcia-Lopez G.,Isner J.,2.36,1.57
SAP Open,23/02/2008,Ginepri R.,Blake J.,3.58,1.29
SAP Open,23/02/2008,Roddick A.,Fish M.,1.17,4.98
SAP Open,23/02/2008,Stepanek R.,Ginepri R.,1.69,2.13
SAP Open,24/02/2008,Roddick A.,Garcia-Lopez G.,1.14,5.78
SAP Open,24/02/2008,Roddick A.,Stepanek R.,1.31,3.45
Abierto Mexicano,25/02/2008,Montanes A.,Andreev I.,2.89,1.4
Abierto Mexicano,26/02/2008,Almagro N.,Vanek J.,1.24,4.04
Abierto Mexicano,26/02/2008,Granollers M.,Rodriguez B.,1.18,4.91
Abierto Mexicano,26/02/2008,Monaco J.,Brzezicki J.P.,1.19,4.55
Abierto Mexicano,26/02/2008,Luczak P.,Roitman S.,2.7,1.45
Abierto Mexicano,26/02/2008,Horna L.,Fognini F.,1.97,1.79
Abierto Mexicano,26/02/2008,Acasuso J.,Hernandez O.,1.64,2.24
Abierto Mexicano,26/02/2008,Starace P.,Lapentti N.,1.53,2.47
Abierto Mexicano,26/02/2008,Massu N.,Vassallo-Arguello M.,1.77,2.03
Abierto Mexicano,26/02/2008,Canas G.,Berlocq C.,1.41,2.85
Abierto Mexicano,26/02/2008,Calleri A.,Echagaray B.,1.2,4.4
Abierto Mexicano,26/02/2008,Volandri F.,Minar I.,1.32,3.35
Abierto Mexicano,26/02/2008,Ventura S.,Ramirez C.,1.23,4.08
Abierto Mexicano,27/02/2008,Chela J.I.,Cuevas P.,1.63,2.24
Abierto Mexicano,27/02/2008,Moya C.,Eschauer W.,1.17,4.89
Abierto Mexicano,27/02/2008,Nalbandian D.,Pashanski B.,1.22,4.23
Abierto Mexicano,27/02/2008,Almagro N.,Volandri F.,1.52,2.52
Abierto Mexicano,27/02/2008,Acasuso J.,Canas G.,1.82,1.95
Abierto Mexicano,27/02/2008,Granollers M.,Montanes A.,2.54,1.51
Abierto Mexicano,27/02/2008,Starace P.,Luczak P.,1.34,3.29
Abierto Mexicano,28/02/2008,Calleri A.,Chela J.I.,1.7,2.12
Abierto Mexicano,28/02/2008,Horna L.,Monaco J.,3.11,1.37
Abierto Mexicano,28/02/2008,Nalbandian D.,Ventura S.,1.2,4.49
Abierto Mexicano,28/02/2008,Massu N.,Moya C.,3.06,1.38
Abierto Mexicano,28/02/2008,Nalbandian D.,Starace P.,1.45,2.71
Abierto Mexicano,29/02/2008,Acasuso J.,Granollers M.,1.34,3.29
Abierto Mexicano,29/02/2008,Horna L.,Calleri A.,2.11,1.71
Abierto Mexicano,29/02/2008,Almagro N.,Massu N.,1.34,3.25
Abierto Mexicano,29/02/2008,Nalbandian D.,Horna L.,1.32,3.38
Abierto Mexicano,01/03/2008,Almagro N.,Acasuso J.,1.54,2.47
Abierto Mexicano,02/03/2008,Almagro N.,Nalbandian D.,2.67,1.47
Regions Morgan Keegan Championships,25/02/2008,Guccione C.,Kendrick R.,1.54,2.44
Regions Morgan Keegan Championships,25/02/2008,Serra F.,Daniel M.,1.22,4.23
Regions Morgan Keegan Championships,25/02/2008,Melzer J.,Isner J.,1.74,2.05
Regions Morgan Keegan Championships,25/02/2008,Bjorkman J.,Capdeville P.,2.32,1.59
Regions Morgan Keegan Championships,25/02/2008,Falla A.,Sela D.,1.56,2.41
Regions Morgan Keegan Championships,26/02/2008,Haas T.,Hartfield D.,1.3,3.54
Regions Morgan Keegan Championships,26/02/2008,Hanescu V.,Lu Y.H.,2.08,1.73
Regions Morgan Keegan Championships,26/02/2008,Querrey S.,Russell M.,1.36,3.09
Regions Morgan Keegan Championships,26/02/2008,Darcis S.,Spadea V.,2.33,1.59
Regions Morgan Keegan Championships,26/02/2008,Stepanek R.,Levine J.,1.2,4.43
Regions Morgan Keegan Championships,26/02/2008,Fish M.,Reynolds B.,1.29,3.56
Regions Morgan Keegan Championships,26/02/2008,Becker B.,Vliegen K.,2.34,1.58
Regions Morgan Keegan Championships,26/02/2008,Young D.,Warburg S.,1.56,2.4
Regions Morgan Keegan Championships,27/02/2008,Johansson T.,Safin M.,1.99,1.79
Regions Morgan Keegan Championships,27/02/2008,Soderling R.,Niemeyer F.,1.18,4.7
Regions Morgan Keegan Championships,28/02/2008,Roddick A.,Muller G.,1.1,7.16
Regions Morgan Keegan Championships,27/02/2008,Stepanek R.,Serra F.,1.24,3.99
Regions Morgan Keegan Championships,27/02/2008,Darcis S.,Melzer J.,2.55,1.5
Regions Morgan Keegan Championships,27/02/2008,Becker B.,Haas T.,3.17,1.35
Regions Morgan Keegan Championships,28/02/2008,Soderling R.,Hanescu V.,1.17,5.01
Regions Morgan Keegan Championships,28/02/2008,Young D.,Falla A.,2.48,1.53
Regions Morgan Keegan Championships,28/02/2008,Guccione C.,Johansson T.,2.35,1.58
Regions Morgan Keegan Championships,28/02/2008,Bjorkman J.,Querrey S.,2.54,1.51
Regions Morgan Keegan Championships,29/02/2008,Roddick A.,Fish M.,1.23,4.13
Regions Morgan Keegan Championships,29/02/2008,Darcis S.,Becker B.,2.03,1.76
Regions Morgan Keegan Championships,29/02/2008,Bjorkman J.,Young D.,1.81,1.96
Regions Morgan Keegan Championships,01/03/2008,Soderling R.,Roddick A.,2.36,1.58
Regions Morgan Keegan Championships,01/03/2008,Stepanek R.,Guccione C.,1.72,2.1
Regions Morgan Keegan Championships,01/03/2008,Darcis S.,Bjorkman J.,1.54,2.44
Regions Morgan Keegan Championships,01/03/2008,Soderling R.,Stepanek R.,1.44,2.72
Regions Morgan Keegan Championships,02/03/2008,Darcis S.,Soderling R.,4.88,1.17
PBZ Zagreb Indoors,25/02/2008,Bolelli S.,Schuettler R.,1.81,1.98
PBZ Zagreb Indoors,25/02/2008,Tipsarevic J.,Zverev M.,1.54,2.46
PBZ Zagreb Indoors,25/02/2008,Koubek S.,Skugor F.,1.16,5.17
PBZ Zagreb Indoors,25/02/2008,Rochus O.,Santoro F.,2.24,1.63
PBZ Zagreb Indoors,26/02/2008,Gabashvili T.,Mayer F.,1.56,2.42
PBZ Zagreb Indoors,26/02/2008,Karanusic R.,Kavcic B.,1.23,4.09
PBZ Zagreb Indoors,26/02/2008,de Voest R.,Seppi A.,4.24,1.22
PBZ Zagreb Indoors,26/02/2008,Zovko L.,Gicquel M.,3.69,1.28
PBZ Zagreb Indoors,26/02/2008,Troicki V.,Bastl G.,1.36,3.13
PBZ Zagreb Indoors,26/02/2008,Stakhovsky S.,Karlovic I.,5.47,1.15
PBZ Zagreb Indoors,26/02/2008,Simon G.,Cervenak P.,1.13,5.84
PBZ Zagreb Indoors,26/02/2008,Haase R.,Berrer M.,1.59,2.34
PBZ Zagreb Indoors,26/02/2008,Ljubicic I.,Gulbis E.,1.36,3.13
PBZ Zagreb Indoors,26/02/2008,Ancic M.,Mahut N.,1.33,3.31
PBZ Zagreb Indoors,26/02/2008,Gremelmayr D.,de Chaunac S.,1.62,2.27
PBZ Zagreb Indoors,26/02/2008,Cilic M.,Garcia-Lopez G.,1.33,3.31
PBZ Zagreb Indoors,27/02/2008,Gabashvili T.,de Voest R.,1.41,2.86
PBZ Zagreb Indoors,27/02/2008,Tipsarevic J.,Karanusic R.,1.31,3.41
PBZ Zagreb Indoors,27/02/2008,Rochus O.,Koubek S.,2.04,1.75
PBZ Zagreb Indoors,27/02/2008,Stakhovsky S.,Troicki V.,2.79,1.43
PBZ Zagreb Indoors,27/02/2008,Haase R.,Simon G.,2.16,1.67
PBZ Zagreb Indoors,27/02/2008,Ancic M.,Gremelmayr D.,1.11,6.76
PBZ Zagreb Indoors,27/02/2008,Ljubicic I.,Zovko L.,1.14,5.57
PBZ Zagreb Indoors,27/02/2008,Bolelli S.,Cilic M.,3.64,1.28
PBZ Zagreb Indoors,28/02/2008,Stakhovsky S.,Tipsarevic J.,3.56,1.29
PBZ Zagreb Indoors,28/02/2008,Ljubicic I.,Gabashvili T.,1.35,3.19
PBZ Zagreb Indoors,28/02/2008,Ancic M.,Haase R.,1.33,3.34
PBZ Zagreb Indoors,28/02/2008,Bolelli S.,Rochus O.,1.92,1.85
PBZ Zagreb Indoors,29/02/2008,Stakhovsky S.,Bolelli S.,2.35,1.59
PBZ Zagreb Indoors,29/02/2008,Ljubicic I.,Ancic M.,2.34,1.59
PBZ Zagreb Indoors,01/03/2008,Stakhovsky S.,Ljubicic I.,3.99,1.25
Dubai Tennis Championships,03/03/2008,Andreev I.,Minar J.,1.2,4.34
Dubai Tennis Championships,03/03/2008,Santoro F.,Youzhny M.,4.43,1.21
Dubai Tennis Championships,03/03/2008,Hernych J.,Wawrinka S.,4.71,1.19
Dubai Tennis Championships,03/03/2008,Ferrer D.,Haas T.,1.39,2.91
Dubai Tennis Championships,03/03/2008,Verdasco F.,Schuettler R.,1.26,3.79
Dubai Tennis Championships,03/03/2008,Davydenko N.,Al-Ghareeb M.,1.03,13.3
Dubai Tennis Championships,03/03/2008,Murray A.,Federer R.,4.11,1.23
Dubai Tennis Championships,03/03/2008,Gasquet R.,Tursunov D.,1.54,2.45
Dubai Tennis Championships,04/03/2008,Berdych T.,Monfils G.,1.27,3.7
Dubai Tennis Championships,04/03/2008,Mathieu P.H.,Sirianni J.,1.17,4.78
Dubai Tennis Championships,04/03/2008,Ledovskikh M.,Nader M.,1.15,7.17
Dubai Tennis Championships,04/03/2008,Rochus O.,Nieminen J.,2.5,1.53
Dubai Tennis Championships,04/03/2008,Lopez F.,Tipsarevic J.,2.11,1.7
Dubai Tennis Championships,04/03/2008,Nadal R.,Kohlschreiber P.,1.32,3.35
Dubai Tennis Championships,04/03/2008,Djokovic N.,Cilic M.,1.17,4.95
Dubai Tennis Championships,04/03/2008,Roddick A.,Ferrero J.C.,1.37,3.1
Dubai Tennis Championships,05/03/2008,Murray A.,Verdasco F.,1.16,5.03
Dubai Tennis Championships,05/03/2008,Davydenko N.,Hernych J.,1.16,4.97
Dubai Tennis Championships,05/03/2008,Lopez F.,Berdych T.,2.84,1.41
Dubai Tennis Championships,05/03/2008,Ferrer D.,Rochus O.,1.2,4.46
Dubai Tennis Championships,05/03/2008,Nadal R.,Ledovskikh M.,1.03,13.67
Dubai Tennis Championships,05/03/2008,Andreev I.,Gasquet R.,3.62,1.29
Dubai Tennis Championships,05/03/2008,Djokovic N.,Santoro F.,1.1,6.99
Dubai Tennis Championships,05/03/2008,Roddick A.,Mathieu P.H.,1.31,3.46
Dubai Tennis Championships,06/03/2008,Lopez F.,Ferrer D.,2.67,1.47
Dubai Tennis Championships,06/03/2008,Davydenko N.,Murray A.,2.42,1.56
Dubai Tennis Championships,06/03/2008,Roddick A.,Nadal R.,2.31,1.59
Dubai Tennis Championships,06/03/2008,Djokovic N.,Andreev I.,1.14,5.49
Dubai Tennis Championships,07/03/2008,Lopez F.,Davydenko N.,2.58,1.49
Dubai Tennis Championships,07/03/2008,Roddick A.,Djokovic N.,3.05,1.37
Dubai Tennis Championships,08/03/2008,Roddick A.,Lopez F.,1.2,4.6
Channel Open,03/03/2008,Canas G.,Johansson T.,1.87,1.9
Channel Open,03/03/2008,Kiefer N.,Becker B.,1.51,2.55
Channel Open,03/03/2008,Querrey S.,Grosjean S.,2.22,1.64
Channel Open,03/03/2008,Korolev E.,Roitman S.,1.4,2.9
Channel Open,04/03/2008,Ginepri R.,Malisse X.,1.68,2.15
Channel Open,04/03/2008,Hewitt L.,Safin M.,1.59,2.32
Channel Open,04/03/2008,Guccione C.,Hanescu V.,1.41,2.89
Channel Open,04/03/2008,Luczak P.,Zverev M.,2.04,1.76
Channel Open,04/03/2008,Benneteau J.,Bjorkman J.,1.5,2.55
Channel Open,04/03/2008,Isner J.,Falla A.,1.8,1.99
Channel Open,04/03/2008,Starace P.,Berlocq C.,1.43,2.76
Channel Open,04/03/2008,Anderson K.,Llodra M.,2.76,1.44
Channel Open,04/03/2008,Delic A.,Melzer J.,2.17,1.67
Channel Open,04/03/2008,Gonzalez F.,Sela D.,1.32,3.39
Channel Open,05/03/2008,Gulbis E.,Massu N.,1.6,2.32
Channel Open,05/03/2008,Baghdatis M.,Spadea V.,1.25,3.91
Channel Open,05/03/2008,Canas G.,Guccione C.,1.43,2.77
Channel Open,05/03/2008,Delic A.,Starace P.,1.57,2.36
Channel Open,05/03/2008,Querrey S.,Kiefer N.,2.29,1.61
Channel Open,06/03/2008,Benneteau J.,Hewitt L.,3.7,1.28
Channel Open,06/03/2008,Korolev E.,Gonzalez F.,3.43,1.31
Channel Open,06/03/2008,Gulbis E.,Luczak P.,1.57,2.37
Channel Open,06/03/2008,Anderson K.,Isner J.,2.53,1.52
Channel Open,07/03/2008,Ginepri R.,Baghdatis M.,2.76,1.43
Channel Open,07/03/2008,Anderson K.,Korolev E.,2.29,1.6
Channel Open,07/03/2008,Canas G.,Delic A.,1.32,3.39
Channel Open,07/03/2008,Ginepri R.,Gulbis E.,1.55,2.42
Channel Open,08/03/2008,Querrey S.,Benneteau J.,1.71,2.11
Channel Open,08/03/2008,Anderson K.,Ginepri R.,2.82,1.42
Channel Open,09/03/2008,Querrey S.,Canas G.,2.64,1.46
Channel Open,10/03/2008,Querrey S.,Anderson K.,1.56,2.38
Pacific Life Open,13/03/2008,Lee H.T.,Llodra M.,2.64,1.47
Pacific Life Open,13/03/2008,Sela D.,Kiefer N.,2.96,1.39
Pacific Life Open,13/03/2008,Seppi A.,Capdeville P.,1.45,2.7
Pacific Life Open,13/03/2008,Giraldo S.,Eschauer W.,1.43,2.8
Pacific Life Open,13/03/2008,Soderling R.,Grosjean S.,1.37,3.1
Pacific Life Open,13/03/2008,Wawrinka S.,Levine J.,1.21,4.33
Pacific Life Open,13/03/2008,Bjorkman J.,Volandri F.,1.41,2.85
Pacific Life Open,13/03/2008,Rochus O.,Clement A.,1.62,2.26
Pacific Life Open,13/03/2008,Fognini F.,Schuettler R.,,
Pacific Life Open,14/03/2008,Malisse X.,Serra F.,1.64,2.23
Pacific Life Open,14/03/2008,Ginepri R.,Spadea V.,1.52,2.53
Pacific Life Open,14/03/2008,Odesnik W.,Kunitsyn I.,1.96,1.81
Pacific Life Open,14/03/2008,Gicquel M.,Starace P.,1.49,2.56
Pacific Life Open,14/03/2008,Tursunov D.,Becker B.,1.35,3.21
Pacific Life Open,14/03/2008,Haase R.,Vemic D.,1.25,3.96
Pacific Life Open,14/03/2008,Young D.,Reynolds B.,1.63,2.26
Pacific Life Open,14/03/2008,Hanescu V.,Montanes A.,1.45,2.7
Pacific Life Open,14/03/2008,Massu N.,Tipsarevic J.,2.77,1.43
Pacific Life Open,14/03/2008,de Voest R.,Berrer M.,2.1,1.72
Pacific Life Open,14/03/2008,Melzer J.,Safin M.,1.99,1.79
Pacific Life Open,14/03/2008,Isner J.,Bolelli S.,1.72,2.08
Pacific Life Open,14/03/2008,Gulbis E.,Hernandez O.,1.19,4.58
Pacific Life Open,14/03/2008,Mirnyi M.,Acasuso J.,2.19,1.66
Pacific Life Open,14/03/2008,Johansson T.,Lu Y.H.,1.46,2.65
Pacific Life Open,15/03/2008,Querrey S.,Horna L.,1.32,3.38
Pacific Life Open,15/03/2008,Simon G.,Berlocq C.,1.18,4.68
Pacific Life Open,15/03/2008,Haas T.,Benneteau J.,2.02,1.77
Pacific Life Open,15/03/2008,Mahut N.,Korolev E.,1.69,2.12
Pacific Life Open,15/03/2008,Garcia-Lopez G.,Roitman S.,1.38,2.98
Pacific Life Open,15/03/2008,Ancic M.,Monfils G.,1.27,3.78
Pacific Life Open,15/03/2008,Cilic M.,Nishikori K.,1.75,2.06
Pacific Life Open,15/03/2008,Fish M.,Mayer F.,1.32,3.38
Pacific Life Open,15/03/2008,Monaco J.,Haase R.,1.81,1.95
Pacific Life Open,15/03/2008,Mathieu P.H.,Fognini F.,1.2,4.57
Pacific Life Open,15/03/2008,Djokovic N.,Seppi A.,1.08,8.21
Pacific Life Open,15/03/2008,Wawrinka S.,Berdych T.,2.69,1.45
Pacific Life Open,15/03/2008,Ferrer D.,Rochus O.,1.28,3.62
Pacific Life Open,15/03/2008,Lee H.T.,Nieminen J.,2.01,1.77
Pacific Life Open,15/03/2008,Gasquet R.,Soderling R.,2.05,1.74
Pacific Life Open,15/03/2008,Tsonga J.W.,Sela D.,1.22,4.19
Pacific Life Open,15/03/2008,Nadal R.,Giraldo S.,1.03,13.75
Pacific Life Open,15/03/2008,Moya C.,Ginepri R.,2.27,1.62
Pacific Life Open,15/03/2008,Chela J.I.,Tursunov D.,2.44,1.55
Pacific Life Open,15/03/2008,Young D.,Lopez F.,2.54,1.5
Pacific Life Open,16/03/2008,Kohlschreiber P.,Malisse X.,1.64,2.22
Pacific Life Open,16/03/2008,Baghdatis M.,Odesnik W.,1.21,4.34
Pacific Life Open,16/03/2008,Canas G.,Bjorkman J.,1.23,4.12
Pacific Life Open,16/03/2008,Blake J.,Gicquel M.,1.26,3.82
Pacific Life Open,16/03/2008,Karlovic I.,de Voest R.,1.34,3.28
Pacific Life Open,16/03/2008,Robredo T.,Massu N.,1.64,2.23
Pacific Life Open,16/03/2008,Murray A.,Melzer J.,1.15,5.57
Pacific Life Open,16/03/2008,Haas T.,Roddick A.,3.93,1.43
Pacific Life Open,16/03/2008,Mahut N.,Almagro N.,2.23,1.64
Pacific Life Open,16/03/2008,Ancic M.,Gonzalez F.,1.51,2.52
Pacific Life Open,16/03/2008,Nalbandian D.,Gulbis E.,1.25,3.87
Pacific Life Open,16/03/2008,Stepanek R.,Mirnyi M.,1.3,3.48
Pacific Life Open,17/03/2008,Federer R.,Garcia-Lopez G.,1.03,13.75
Pacific Life Open,17/03/2008,Ferrero J.C.,Johansson T.,1.61,2.29
Pacific Life Open,17/03/2008,Youzhny M.,Simon G.,1.59,2.33
Pacific Life Open,17/03/2008,Verdasco F.,Hanescu V.,1.23,4.11
Pacific Life Open,17/03/2008,Fish M.,Andreev I.,1.73,2.08
Pacific Life Open,17/03/2008,Ljubicic I.,Cilic M.,1.85,1.9
Pacific Life Open,17/03/2008,Davydenko N.,Isner J.,1.26,3.85
Pacific Life Open,17/03/2008,Hewitt L.,Querrey S.,1.58,2.36
Pacific Life Open,17/03/2008,Gasquet R.,Chela J.I.,1.28,3.71
